id,block,trial,rt,n_incorrect,mu_c,mu_a,sd_c,sd_a,threshold,c,a,n_learning,vignette,units,interval,valence,manipulation_check_c,manipulation_check_a
06k89hqm0o8cx86dulv5bpsbh49bld0m,2,15,10115,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.379663379073756,0.890625
06k89hqm0o8cx86dulv5bpsbh49bld0m,2,16,1614,1,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.379663379073756,0.890625
06k89hqm0o8cx86dulv5bpsbh49bld0m,2,17,2137,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.379663379073756,0.890625
06k89hqm0o8cx86dulv5bpsbh49bld0m,2,18,2349,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.379663379073756,0.890625
06k89hqm0o8cx86dulv5bpsbh49bld0m,2,19,7931,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.379663379073756,0.890625
06k89hqm0o8cx86dulv5bpsbh49bld0m,2,20,6682,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.379663379073756,0.890625
06k89hqm0o8cx86dulv5bpsbh49bld0m,3,21,5862,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.611572684391081,0.582171955403088
06k89hqm0o8cx86dulv5bpsbh49bld0m,3,22,7549,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.611572684391081,0.582171955403088
06k89hqm0o8cx86dulv5bpsbh49bld0m,3,23,2950,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.611572684391081,0.582171955403088
06k89hqm0o8cx86dulv5bpsbh49bld0m,3,24,4599,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.611572684391081,0.582171955403088
06k89hqm0o8cx86dulv5bpsbh49bld0m,3,25,6881,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.611572684391081,0.582171955403088
06k89hqm0o8cx86dulv5bpsbh49bld0m,3,26,5648,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.611572684391081,0.582171955403088
06k89hqm0o8cx86dulv5bpsbh49bld0m,3,27,4944,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.611572684391081,0.582171955403088
06k89hqm0o8cx86dulv5bpsbh49bld0m,3,28,5882,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.611572684391081,0.582171955403088
06k89hqm0o8cx86dulv5bpsbh49bld0m,3,29,6468,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.611572684391081,0.582171955403088
06k89hqm0o8cx86dulv5bpsbh49bld0m,3,30,5366,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.611572684391081,0.582171955403088
06k89hqm0o8cx86dulv5bpsbh49bld0m,4,31,5430,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.443369425385935,0.614172384219554
06k89hqm0o8cx86dulv5bpsbh49bld0m,4,32,6696,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.443369425385935,0.614172384219554
06k89hqm0o8cx86dulv5bpsbh49bld0m,4,33,2766,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.443369425385935,0.614172384219554
06k89hqm0o8cx86dulv5bpsbh49bld0m,4,34,2532,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.443369425385935,0.614172384219554
06k89hqm0o8cx86dulv5bpsbh49bld0m,4,35,3416,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.443369425385935,0.614172384219554
06k89hqm0o8cx86dulv5bpsbh49bld0m,4,36,8216,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.443369425385935,0.614172384219554
06k89hqm0o8cx86dulv5bpsbh49bld0m,4,37,6531,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.443369425385935,0.614172384219554
06k89hqm0o8cx86dulv5bpsbh49bld0m,4,38,2533,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.443369425385935,0.614172384219554
06k89hqm0o8cx86dulv5bpsbh49bld0m,4,39,6349,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.443369425385935,0.614172384219554
06k89hqm0o8cx86dulv5bpsbh49bld0m,4,40,4416,0,25,75,25,25,167,84,84,10,savings,dollar,month,positive,0.443369425385935,0.614172384219554
08f0sdgro6mj3d4oo1lak5q6qa2nbfgb,1,1,15737,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.748713550600343,0.544596912521441
08f0sdgro6mj3d4oo1lak5q6qa2nbfgb,1,2,6991,1,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.748713550600343,0.544596912521441
08f0sdgro6mj3d4oo1lak5q6qa2nbfgb,1,3,8095,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.748713550600343,0.544596912521441
08f0sdgro6mj3d4oo1lak5q6qa2nbfgb,1,4,10017,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.748713550600343,0.544596912521441
08f0sdgro6mj3d4oo1lak5q6qa2nbfgb,1,5,13230,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.748713550600343,0.544596912521441
08f0sdgro6mj3d4oo1lak5q6qa2nbfgb,1,6,6753,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.748713550600343,0.544596912521441
08f0sdgro6mj3d4oo1lak5q6qa2nbfgb,1,7,4897,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.748713550600343,0.544596912521441
08f0sdgro6mj3d4oo1lak5q6qa2nbfgb,1,8,8168,1,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.748713550600343,0.544596912521441
08f0sdgro6mj3d4oo1lak5q6qa2nbfgb,1,9,6483,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.748713550600343,0.544596912521441
08f0sdgro6mj3d4oo1lak5q6qa2nbfgb,1,10,7225,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.748713550600343,0.544596912521441
08f0sdgro6mj3d4oo1lak5q6qa2nbfgb,2,11,17557,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.748713550600343,0.746998284734134
08f0sdgro6mj3d4oo1lak5q6qa2nbfgb,2,12,12116,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.748713550600343,0.746998284734134
08f0sdgro6mj3d4oo1lak5q6qa2nbfgb,2,13,6966,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.748713550600343,0.746998284734134
08f0sdgro6mj3d4oo1lak5q6qa2nbfgb,2,14,14997,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.748713550600343,0.746998284734134
08f0sdgro6mj3d4oo1lak5q6qa2nbfgb,2,15,5382,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.748713550600343,0.746998284734134
08f0sdgro6mj3d4oo1lak5q6qa2nbfgb,2,16,8290,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.748713550600343,0.746998284734134
08f0sdgro6mj3d4oo1lak5q6qa2nbfgb,2,17,5285,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.748713550600343,0.746998284734134
08f0sdgro6mj3d4oo1lak5q6qa2nbfgb,2,18,5792,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.748713550600343,0.746998284734134
08f0sdgro6mj3d4oo1lak5q6qa2nbfgb,2,19,6560,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.748713550600343,0.746998284734134
08f0sdgro6mj3d4oo1lak5q6qa2nbfgb,2,20,4993,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.748713550600343,0.746998284734134
08f0sdgro6mj3d4oo1lak5q6qa2nbfgb,3,21,1640,1,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.788164665523156,0.793310463121784
08f0sdgro6mj3d4oo1lak5q6qa2nbfgb,3,22,5518,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.788164665523156,0.793310463121784
08f0sdgro6mj3d4oo1lak5q6qa2nbfgb,3,23,6114,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.788164665523156,0.793310463121784
08f0sdgro6mj3d4oo1lak5q6qa2nbfgb,3,24,3406,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.788164665523156,0.793310463121784
08f0sdgro6mj3d4oo1lak5q6qa2nbfgb,3,25,4830,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.788164665523156,0.793310463121784
08f0sdgro6mj3d4oo1lak5q6qa2nbfgb,3,26,7582,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.788164665523156,0.793310463121784
08f0sdgro6mj3d4oo1lak5q6qa2nbfgb,3,27,3287,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.788164665523156,0.793310463121784
08f0sdgro6mj3d4oo1lak5q6qa2nbfgb,3,28,10913,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.788164665523156,0.793310463121784
08f0sdgro6mj3d4oo1lak5q6qa2nbfgb,3,29,13020,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.788164665523156,0.793310463121784
08f0sdgro6mj3d4oo1lak5q6qa2nbfgb,3,30,5157,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.788164665523156,0.793310463121784
08f0sdgro6mj3d4oo1lak5q6qa2nbfgb,4,31,9647,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.776157804459691,0.82590051457976
08f0sdgro6mj3d4oo1lak5q6qa2nbfgb,4,32,25136,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.776157804459691,0.82590051457976
08f0sdgro6mj3d4oo1lak5q6qa2nbfgb,4,33,10331,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.776157804459691,0.82590051457976
08f0sdgro6mj3d4oo1lak5q6qa2nbfgb,4,34,7102,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.776157804459691,0.82590051457976
08f0sdgro6mj3d4oo1lak5q6qa2nbfgb,4,35,6530,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.776157804459691,0.82590051457976
08f0sdgro6mj3d4oo1lak5q6qa2nbfgb,4,36,4944,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.776157804459691,0.82590051457976
08f0sdgro6mj3d4oo1lak5q6qa2nbfgb,4,37,15049,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.776157804459691,0.82590051457976
08f0sdgro6mj3d4oo1lak5q6qa2nbfgb,4,38,6235,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.776157804459691,0.82590051457976
08f0sdgro6mj3d4oo1lak5q6qa2nbfgb,4,39,8148,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.776157804459691,0.82590051457976
08f0sdgro6mj3d4oo1lak5q6qa2nbfgb,4,40,9970,0,75,75,25,25,83,84,84,10,trucking,ton,day,negative,0.776157804459691,0.82590051457976
0ac5fnm9sexwkxqfy51vwbj4qzx30rlv,1,1,14194,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.241571076329331,0.531705617495712
0ac5fnm9sexwkxqfy51vwbj4qzx30rlv,1,2,1801,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.241571076329331,0.531705617495712
0ac5fnm9sexwkxqfy51vwbj4qzx30rlv,1,3,1902,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.241571076329331,0.531705617495712
0ac5fnm9sexwkxqfy51vwbj4qzx30rlv,1,4,2064,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.241571076329331,0.531705617495712
0ac5fnm9sexwkxqfy51vwbj4qzx30rlv,1,5,3501,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.241571076329331,0.531705617495712
0ac5fnm9sexwkxqfy51vwbj4qzx30rlv,1,6,2201,1,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.241571076329331,0.531705617495712
0ac5fnm9sexwkxqfy51vwbj4qzx30rlv,1,7,7123,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.241571076329331,0.531705617495712
0ac5fnm9sexwkxqfy51vwbj4qzx30rlv,1,8,1838,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.241571076329331,0.531705617495712
0ac5fnm9sexwkxqfy51vwbj4qzx30rlv,1,9,1578,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.241571076329331,0.531705617495712
0ac5fnm9sexwkxqfy51vwbj4qzx30rlv,1,10,1424,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.241571076329331,0.531705617495712
0ac5fnm9sexwkxqfy51vwbj4qzx30rlv,2,11,4600,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.12332493567753,0.312781410806175
0ac5fnm9sexwkxqfy51vwbj4qzx30rlv,2,12,1570,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.12332493567753,0.312781410806175
0ac5fnm9sexwkxqfy51vwbj4qzx30rlv,2,13,2680,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.12332493567753,0.312781410806175
0ac5fnm9sexwkxqfy51vwbj4qzx30rlv,2,14,2122,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.12332493567753,0.312781410806175
0ac5fnm9sexwkxqfy51vwbj4qzx30rlv,2,15,2049,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.12332493567753,0.312781410806175
0ac5fnm9sexwkxqfy51vwbj4qzx30rlv,2,16,2990,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.12332493567753,0.312781410806175
0ac5fnm9sexwkxqfy51vwbj4qzx30rlv,2,17,2058,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.12332493567753,0.312781410806175
0ac5fnm9sexwkxqfy51vwbj4qzx30rlv,2,18,5888,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.12332493567753,0.312781410806175
0ac5fnm9sexwkxqfy51vwbj4qzx30rlv,2,19,3233,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.12332493567753,0.312781410806175
0ac5fnm9sexwkxqfy51vwbj4qzx30rlv,2,20,1847,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.12332493567753,0.312781410806175
0ac5fnm9sexwkxqfy51vwbj4qzx30rlv,3,21,4559,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.28289826329331,0.391094018010292
0ac5fnm9sexwkxqfy51vwbj4qzx30rlv,3,22,1649,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.28289826329331,0.391094018010292
0ac5fnm9sexwkxqfy51vwbj4qzx30rlv,3,23,3152,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.28289826329331,0.391094018010292
0ac5fnm9sexwkxqfy51vwbj4qzx30rlv,3,24,2543,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.28289826329331,0.391094018010292
0ac5fnm9sexwkxqfy51vwbj4qzx30rlv,3,25,1574,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.28289826329331,0.391094018010292
0ac5fnm9sexwkxqfy51vwbj4qzx30rlv,3,26,1511,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.28289826329331,0.391094018010292
0ac5fnm9sexwkxqfy51vwbj4qzx30rlv,3,27,1761,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.28289826329331,0.391094018010292
0ac5fnm9sexwkxqfy51vwbj4qzx30rlv,3,28,3048,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.28289826329331,0.391094018010292
0ac5fnm9sexwkxqfy51vwbj4qzx30rlv,3,29,1320,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.28289826329331,0.391094018010292
0ac5fnm9sexwkxqfy51vwbj4qzx30rlv,3,30,5595,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.28289826329331,0.391094018010292
0ac5fnm9sexwkxqfy51vwbj4qzx30rlv,4,31,2565,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.118795561749571,0.617951329331046
0ac5fnm9sexwkxqfy51vwbj4qzx30rlv,4,32,1903,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.118795561749571,0.617951329331046
0ac5fnm9sexwkxqfy51vwbj4qzx30rlv,4,33,1365,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.118795561749571,0.617951329331046
0ac5fnm9sexwkxqfy51vwbj4qzx30rlv,4,34,1751,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.118795561749571,0.617951329331046
0ac5fnm9sexwkxqfy51vwbj4qzx30rlv,4,35,2032,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.118795561749571,0.617951329331046
0ac5fnm9sexwkxqfy51vwbj4qzx30rlv,4,36,1566,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.118795561749571,0.617951329331046
0ac5fnm9sexwkxqfy51vwbj4qzx30rlv,4,37,1562,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.118795561749571,0.617951329331046
0ac5fnm9sexwkxqfy51vwbj4qzx30rlv,4,38,1793,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.118795561749571,0.617951329331046
0ac5fnm9sexwkxqfy51vwbj4qzx30rlv,4,39,1920,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.118795561749571,0.617951329331046
0ac5fnm9sexwkxqfy51vwbj4qzx30rlv,4,40,1474,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.118795561749571,0.617951329331046
0dzc9qxr0c470vofqzqpnk08r2smq8w2,1,1,9099,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.491086732944806,0.159238944120672
0dzc9qxr0c470vofqzqpnk08r2smq8w2,1,2,2491,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.491086732944806,0.159238944120672
0dzc9qxr0c470vofqzqpnk08r2smq8w2,1,3,2046,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.491086732944806,0.159238944120672
0dzc9qxr0c470vofqzqpnk08r2smq8w2,1,4,2068,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.491086732944806,0.159238944120672
0dzc9qxr0c470vofqzqpnk08r2smq8w2,1,5,3161,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.491086732944806,0.159238944120672
0dzc9qxr0c470vofqzqpnk08r2smq8w2,1,6,1657,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.491086732944806,0.159238944120672
0dzc9qxr0c470vofqzqpnk08r2smq8w2,1,7,2729,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.491086732944806,0.159238944120672
0dzc9qxr0c470vofqzqpnk08r2smq8w2,1,8,2834,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.491086732944806,0.159238944120672
0dzc9qxr0c470vofqzqpnk08r2smq8w2,1,9,2307,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.491086732944806,0.159238944120672
0dzc9qxr0c470vofqzqpnk08r2smq8w2,1,10,2699,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.491086732944806,0.159238944120672
0dzc9qxr0c470vofqzqpnk08r2smq8w2,2,11,7047,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.342989372643127,0.319677751114158
0dzc9qxr0c470vofqzqpnk08r2smq8w2,2,12,4234,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.342989372643127,0.319677751114158
0dzc9qxr0c470vofqzqpnk08r2smq8w2,2,13,1908,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.342989372643127,0.319677751114158
0dzc9qxr0c470vofqzqpnk08r2smq8w2,2,14,2812,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.342989372643127,0.319677751114158
0dzc9qxr0c470vofqzqpnk08r2smq8w2,2,15,1840,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.342989372643127,0.319677751114158
0dzc9qxr0c470vofqzqpnk08r2smq8w2,2,16,4499,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.342989372643127,0.319677751114158
0dzc9qxr0c470vofqzqpnk08r2smq8w2,2,17,2601,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.342989372643127,0.319677751114158
0dzc9qxr0c470vofqzqpnk08r2smq8w2,2,18,4071,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.342989372643127,0.319677751114158
0dzc9qxr0c470vofqzqpnk08r2smq8w2,2,19,3650,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.342989372643127,0.319677751114158
0dzc9qxr0c470vofqzqpnk08r2smq8w2,2,20,2600,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.342989372643127,0.319677751114158
0dzc9qxr0c470vofqzqpnk08r2smq8w2,3,21,2828,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.209976002742544,0.366300994172095
0dzc9qxr0c470vofqzqpnk08r2smq8w2,3,22,1991,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.209976002742544,0.366300994172095
0dzc9qxr0c470vofqzqpnk08r2smq8w2,3,23,2102,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.209976002742544,0.366300994172095
0dzc9qxr0c470vofqzqpnk08r2smq8w2,3,24,1766,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.209976002742544,0.366300994172095
0dzc9qxr0c470vofqzqpnk08r2smq8w2,3,25,1773,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.209976002742544,0.366300994172095
0dzc9qxr0c470vofqzqpnk08r2smq8w2,3,26,3504,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.209976002742544,0.366300994172095
0dzc9qxr0c470vofqzqpnk08r2smq8w2,3,27,1593,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.209976002742544,0.366300994172095
0dzc9qxr0c470vofqzqpnk08r2smq8w2,3,28,2192,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.209976002742544,0.366300994172095
0dzc9qxr0c470vofqzqpnk08r2smq8w2,3,29,1991,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.209976002742544,0.366300994172095
0dzc9qxr0c470vofqzqpnk08r2smq8w2,3,30,2503,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.209976002742544,0.366300994172095
0dzc9qxr0c470vofqzqpnk08r2smq8w2,4,31,4491,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.318306479259513,0.474631470689064
0dzc9qxr0c470vofqzqpnk08r2smq8w2,4,32,6488,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.318306479259513,0.474631470689064
0dzc9qxr0c470vofqzqpnk08r2smq8w2,4,33,2705,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.318306479259513,0.474631470689064
0dzc9qxr0c470vofqzqpnk08r2smq8w2,4,34,7888,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.318306479259513,0.474631470689064
0dzc9qxr0c470vofqzqpnk08r2smq8w2,4,35,3116,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.318306479259513,0.474631470689064
0dzc9qxr0c470vofqzqpnk08r2smq8w2,4,36,2245,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.318306479259513,0.474631470689064
0dzc9qxr0c470vofqzqpnk08r2smq8w2,4,37,1982,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.318306479259513,0.474631470689064
0dzc9qxr0c470vofqzqpnk08r2smq8w2,4,38,1311,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.318306479259513,0.474631470689064
0dzc9qxr0c470vofqzqpnk08r2smq8w2,4,39,2321,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.318306479259513,0.474631470689064
0dzc9qxr0c470vofqzqpnk08r2smq8w2,4,40,7921,0,25,75,25,25,167,84,84,10,trucking,ton,day,negative,0.318306479259513,0.474631470689064
0eyu8qp44m4ycgj1w88nv1r9tz59y6pj,1,1,8900,0,75,75,25,25,167,84,84,10,trucking,ton,day,negative,0.504799451491258,0.802365443949263
0eyu8qp44m4ycgj1w88nv1r9tz59y6pj,1,2,7318,0,75,75,25,25,167,84,84,10,trucking,ton,day,negative,0.504799451491258,0.802365443949263
0eyu8qp44m4ycgj1w88nv1r9tz59y6pj,1,3,2038,0,75,75,25,25,167,84,84,10,trucking,ton,day,negative,0.504799451491258,0.802365443949263
0eyu8qp44m4ycgj1w88nv1r9tz59y6pj,1,4,12445,0,75,75,25,25,167,84,84,10,trucking,ton,day,negative,0.504799451491258,0.802365443949263
0eyu8qp44m4ycgj1w88nv1r9tz59y6pj,1,5,5518,0,75,75,25,25,167,84,84,10,trucking,ton,day,negative,0.504799451491258,0.802365443949263
0eyu8qp44m4ycgj1w88nv1r9tz59y6pj,1,6,6766,0,75,75,25,25,167,84,84,10,trucking,ton,day,negative,0.504799451491258,0.802365443949263
0eyu8qp44m4ycgj1w88nv1r9tz59y6pj,1,7,2342,0,75,75,25,25,167,84,84,10,trucking,ton,day,negative,0.504799451491258,0.802365443949263
0eyu8qp44m4ycgj1w88nv1r9tz59y6pj,1,8,3854,0,75,75,25,25,167,84,84,10,trucking,ton,day,negative,0.504799451491258,0.802365443949263
0eyu8qp44m4ycgj1w88nv1r9tz59y6pj,1,9,4638,0,75,75,25,25,167,84,84,10,trucking,ton,day,negative,0.504799451491258,0.802365443949263
0eyu8qp44m4ycgj1w88nv1r9tz59y6pj,1,10,7335,0,75,75,25,25,167,84,84,10,trucking,ton,day,negative,0.504799451491258,0.802365443949263
0eyu8qp44m4ycgj1w88nv1r9tz59y6pj,2,11,9006,0,75,75,25,25,167,84,84,10,trucking,ton,day,negative,0.733801851217004,0.611758656153583
0eyu8qp44m4ycgj1w88nv1r9tz59y6pj,2,12,10071,0,75,75,25,25,167,84,84,10,trucking,ton,day,negative,0.733801851217004,0.611758656153583
0eyu8qp44m4ycgj1w88nv1r9tz59y6pj,2,13,2382,0,75,75,25,25,167,84,84,10,trucking,ton,day,negative,0.733801851217004,0.611758656153583
0eyu8qp44m4ycgj1w88nv1r9tz59y6pj,2,14,10863,0,75,75,25,25,167,84,84,10,trucking,ton,day,negative,0.733801851217004,0.611758656153583
0eyu8qp44m4ycgj1w88nv1r9tz59y6pj,2,15,9047,0,75,75,25,25,167,84,84,10,trucking,ton,day,negative,0.733801851217004,0.611758656153583
0eyu8qp44m4ycgj1w88nv1r9tz59y6pj,2,16,3893,0,75,75,25,25,167,84,84,10,trucking,ton,day,negative,0.733801851217004,0.611758656153583
0eyu8qp44m4ycgj1w88nv1r9tz59y6pj,2,17,4278,0,75,75,25,25,167,84,84,10,trucking,ton,day,negative,0.733801851217004,0.611758656153583
0eyu8qp44m4ycgj1w88nv1r9tz59y6pj,2,18,7790,0,75,75,25,25,167,84,84,10,trucking,ton,day,negative,0.733801851217004,0.611758656153583
0eyu8qp44m4ycgj1w88nv1r9tz59y6pj,2,19,5847,0,75,75,25,25,167,84,84,10,trucking,ton,day,negative,0.733801851217004,0.611758656153583
0eyu8qp44m4ycgj1w88nv1r9tz59y6pj,2,20,2214,0,75,75,25,25,167,84,84,10,trucking,ton,day,negative,0.733801851217004,0.611758656153583
0eyu8qp44m4ycgj1w88nv1r9tz59y6pj,3,21,5487,0,75,75,25,25,167,84,84,10,trucking,ton,day,negative,0.774940006856359,0.726945491943778
